EVENT,BOUT,RED FIGHTER,BLUE FIGHTER,RED_FIGHTER_URL,BLUE_FIGHTER_URL,URL,EVENT_URL
UFC Fight Night: Ulberg vs. Reyes,Michelle Montague vs. Luana Carolina,Michelle Montague,Luana Carolina,http://ufcstats.com/fighter-details/ca80d72da81d7224,http://ufcstats.com/fighter-details/528b071cf3da7c56,http://ufcstats.com/fight-details/44cd8c9f622e155f,http://ufcstats.com/event-details/ed220e87bef0cc64
UFC Fight Night: Ulberg vs. Reyes,Brando Pericic vs. Elisha Ellison,Brando Pericic,Elisha Ellison,http://ufcstats.com/fighter-details/d0fd0d9ee560dae7,http://ufcstats.com/fighter-details/87e4a3a5080ee7ce,http://ufcstats.com/fight-details/140937779a2466a7,http://ufcstats.com/event-details/ed220e87bef0cc64
UFC Fight Night: Ulberg vs. Reyes,Loma Lookboonmee vs. Alexia Thainara,Loma Lookboonmee,Alexia Thainara,http://ufcstats.com/fighter-details/4e30e4250cb08b61,http://ufcstats.com/fighter-details/545092d13c67aa49,http://ufcstats.com/fight-details/e35f7504d83b8b07,http://ufcstats.com/event-details/ed220e87bef0cc64
UFC Fight Night: Lopes vs. Silva,Diego Lopes vs. Jean Silva,Diego Lopes,Jean Silva,http://ufcstats.com/fighter-details/f166e93d04a8c274,http://ufcstats.com/fighter-details/52ef95b5860fb28c,http://ufcstats.com/fight-details/de1a3734be60e6a1,http://ufcstats.com/event-details/5efaaf313b652dd7
UFC Fight Night: Lopes vs. Silva,Rob Font vs. David Martinez,Rob Font,David Martinez,http://ufcstats.com/fighter-details/05339613bf8e9808,http://ufcstats.com/fighter-details/9a97acbfd5a08bfa,http://ufcstats.com/fight-details/944b929130b23c2a,http://ufcstats.com/event-details/5efaaf313b652dd7
UFC Fight Night: Lopes vs. Silva,Rafa Garcia vs. Jared Gordon,Rafa Garcia,Jared Gordon,http://ufcstats.com/fighter-details/e132d47bd9efbbe0,http://ufcstats.com/fighter-details/7026eca45f65377b,http://ufcstats.com/fight-details/7cbfeba85f86d1bf,http://ufcstats.com/event-details/5efaaf313b652dd7
UFC Fight Night: Lopes vs. Silva,Kelvin Gastelum vs. Dustin Stoltzfus,Kelvin Gastelum,Dustin Stoltzfus,http://ufcstats.com/fighter-details/8c0580d4fff106c1,http://ufcstats.com/fighter-details/71505842fb6455c3,http://ufcstats.com/fight-details/114d2f6fcd3f6f00,http://ufcstats.com/event-details/5efaaf313b652dd7
UFC Fight Night: Lopes vs. Silva,Alexander Hernandez vs. Diego Ferreira,Alexander Hernandez,Diego Ferreira,http://ufcstats.com/fighter-details/262a7d06203657e6,http://ufcstats.com/fighter-details/f53d4f21d1b5f2dc,http://ufcstats.com/fight-details/202c47db69768356,http://ufcstats.com/event-details/5efaaf313b652dd7
UFC Fight Night: Lopes vs. Silva,Santiago Luna vs. Quang Le,Santiago Luna,Quang Le,http://ufcstats.com/fighter-details/faf317c665546a36,http://ufcstats.com/fighter-details/32feae6d9a1e5047,http://ufcstats.com/fight-details/8a884a7930d75ca9,http://ufcstats.com/event-details/5efaaf313b652dd7
UFC Fight Night: Lopes vs. Silva,Jose Daniel Medina vs. Dusko Todorovic,Jose Daniel Medina,Dusko Todorovic,http://ufcstats.com/fighter-details/baa9be02c3e3e038,http://ufcstats.com/fighter-details/866fd7b1a6c90e7f,http://ufcstats.com/fight-details/07a378b257aad5a9,http://ufcstats.com/event-details/5efaaf313b652dd7
UFC Fight Night: Lopes vs. Silva,Claudio Puelles vs. Joaquim Silva,Claudio Puelles,Joaquim Silva,http://ufcstats.com/fighter-details/d747eb273a40a920,http://ufcstats.com/fighter-details/ae7fe94f117f98cf,http://ufcstats.com/fight-details/352839a03b428e74,http://ufcstats.com/event-details/5efaaf313b652dd7
UFC Fight Night: Lopes vs. Silva,Tatiana Suarez vs. Amanda Lemos,Tatiana Suarez,Amanda Lemos,http://ufcstats.com/fighter-details/b08012bbe542592a,http://ufcstats.com/fighter-details/3df5493bb279226f,http://ufcstats.com/fight-details/9474f64347aade7a,http://ufcstats.com/event-details/5efaaf313b652dd7
UFC Fight Night: Lopes vs. Silva,Jesus Aguilar vs. Luis Gurule,Jesus Aguilar,Luis Gurule,http://ufcstats.com/fighter-details/c051c2e12d692b8a,http://ufcstats.com/fighter-details/29162be25ebef5f0,http://ufcstats.com/fight-details/3dc1a6335d890650,http://ufcstats.com/event-details/5efaaf313b652dd7
UFC Fight Night: Lopes vs. Silva,Zach Reese vs. Sedriques Dumas,Zach Reese,Sedriques Dumas,http://ufcstats.com/fighter-details/23dec7c47cb418f8,http://ufcstats.com/fighter-details/4e6738062d469256,http://ufcstats.com/fight-details/d822ebc7dbc6c259,http://ufcstats.com/event-details/5efaaf313b652dd7
UFC Fight Night: Lopes vs. Silva,Alessandro Costa vs. Alden Coria,Alessandro Costa,Alden Coria,http://ufcstats.com/fighter-details/3fa97913cfd205d3,http://ufcstats.com/fighter-details/5e9ca8dd7d783a75,http://ufcstats.com/fight-details/a1e193425e716b42,http://ufcstats.com/event-details/5efaaf313b652dd7
UFC Fight Night: Lopes vs. Silva,Montse Rendon vs. Alice Pereira,Montse Rendon,Alice Pereira,http://ufcstats.com/fighter-details/60193e707634e560,http://ufcstats.com/fighter-details/81d2c551886bd5a1,http://ufcstats.com/fight-details/c4a6174b0698652e,http://ufcstats.com/event-details/5efaaf313b652dd7
UFC Fight Night: Lopes vs. Silva,Rodrigo Sezinando vs. Daniil Donchenko,Rodrigo Sezinando,Daniil Donchenko,http://ufcstats.com/fighter-details/c06d6b18862f9a53,http://ufcstats.com/fighter-details/70dd69b6a703257e,http://ufcstats.com/fight-details/3dd2fde7bff79c51,http://ufcstats.com/event-details/5efaaf313b652dd7
UFC Fight Night: Imavov vs. Borralho,Nassourdine Imavov vs. Caio Borralho,Nassourdine Imavov,Caio Borralho,http://ufcstats.com/fighter-details/881bf86d4cba8578,http://ufcstats.com/fighter-details/4126a78111c0855a,http://ufcstats.com/fight-details/5bcd8abf6da01dae,http://ufcstats.com/event-details/6e380a4d73ab4f0e
UFC Fight Night: Imavov vs. Borralho,Benoit Saint Denis vs. Mauricio Ruffy,Benoit Saint Denis,Mauricio Ruffy,http://ufcstats.com/fighter-details/c2299ec916bc7c56,http://ufcstats.com/fighter-details/9c393e836a852f30,http://ufcstats.com/fight-details/d14fea43712707f0,http://ufcstats.com/event-details/6e380a4d73ab4f0e
UFC Fight Night: Imavov vs. Borralho,Modestas Bukauskas vs. Paul Craig,Modestas Bukauskas,Paul Craig,http://ufcstats.com/fighter-details/476fe566d2df676e,http://ufcstats.com/fighter-details/eabf206b162b3b83,http://ufcstats.com/fight-details/0149e875b31e57f8,http://ufcstats.com/event-details/6e380a4d73ab4f0e
UFC Fight Night: Imavov vs. Borralho,Bolaji Oki vs. Mason Jones,Bolaji Oki,Mason Jones,http://ufcstats.com/fighter-details/4bdedbdeedff7d1d,http://ufcstats.com/fighter-details/f6ad6a1e4d600e0d,http://ufcstats.com/fight-details/69b31593175f77ec,http://ufcstats.com/event-details/6e380a4d73ab4f0e
UFC Fight Night: Imavov vs. Borralho,Axel Sola vs. Rhys McKee,Axel Sola,Rhys McKee,http://ufcstats.com/fighter-details/1d2d98ddd05b38fb,http://ufcstats.com/fighter-details/f748267c4ab6c127,http://ufcstats.com/fight-details/a47123ae6e048f11,http://ufcstats.com/event-details/6e380a4d73ab4f0e
UFC Fight Night: Imavov vs. Borralho,William Gomis vs. Robert Ruchala,William Gomis,Robert Ruchala,http://ufcstats.com/fighter-details/e1d40e8782d80bc2,http://ufcstats.com/fighter-details/92aed9d16794f42b,http://ufcstats.com/fight-details/b53031bf4bd0a330,http://ufcstats.com/event-details/6e380a4d73ab4f0e
UFC Fight Night: Imavov vs. Borralho,Oumar Sy vs. Brendson Ribeiro,Oumar Sy,Brendson Ribeiro,http://ufcstats.com/fighter-details/46e2011d92463b7e,http://ufcstats.com/fighter-details/49edd0d90f60fb7d,http://ufcstats.com/fight-details/4080b4310d82b42d,http://ufcstats.com/event-details/6e380a4d73ab4f0e
UFC Fight Night: Imavov vs. Borralho,Marcin Tybura vs. Ante Delija,Marcin Tybura,Ante Delija,http://ufcstats.com/fighter-details/c9cf753cfdf77fc2,http://ufcstats.com/fighter-details/7d8435c56043b0ae,http://ufcstats.com/fight-details/23dbe713c4294c66,http://ufcstats.com/event-details/6e380a4d73ab4f0e
UFC Fight Night: Imavov vs. Borralho,Harry Hardwick vs. Kaue Fernandes,Harry Hardwick,Kaue Fernandes,http://ufcstats.com/fighter-details/2dbc60c52de126d8,http://ufcstats.com/fighter-details/ec13c393d029297d,http://ufcstats.com/fight-details/5cd2dd6075fadcce,http://ufcstats.com/event-details/6e380a4d73ab4f0e
UFC Fight Night: Imavov vs. Borralho,Sam Patterson vs. Trey Waters,Sam Patterson,Trey Waters,http://ufcstats.com/fighter-details/8b6e5dc2ba1edbe7,http://ufcstats.com/fighter-details/31dbfbe4e7a6727c,http://ufcstats.com/fight-details/420211200a35c1d1,http://ufcstats.com/event-details/6e380a4d73ab4f0e
UFC Fight Night: Imavov vs. Borralho,Brad Tavares vs. Robert Bryczek,Brad Tavares,Robert Bryczek,http://ufcstats.com/fighter-details/0c6d9ea8306c029e,http://ufcstats.com/fighter-details/f96856f9d69fd7e4,http://ufcstats.com/fight-details/b3253e2c2d111030,http://ufcstats.com/event-details/6e380a4d73ab4f0e
UFC Fight Night: Imavov vs. Borralho,Andreas Gustafsson vs. Rinat Fakhretdinov,Andreas Gustafsson,Rinat Fakhretdinov,http://ufcstats.com/fighter-details/2caf993f53541fa1,http://ufcstats.com/fighter-details/8f765fd5775a8873,http://ufcstats.com/fight-details/d56a59a4c79cf515,http://ufcstats.com/event-details/6e380a4d73ab4f0e
UFC Fight Night: Imavov vs. Borralho,Shauna Bannon vs. Sam Hughes,Shauna Bannon,Sam Hughes,http://ufcstats.com/fighter-details/9c442aaf149ea982,http://ufcstats.com/fighter-details/e94085e821bd81de,http://ufcstats.com/fight-details/a38010639e61885c,http://ufcstats.com/event-details/6e380a4d73ab4f0e
UFC Fight Night: Walker vs. Zhang,Johnny Walker vs. Zhang Mingyang,Johnny Walker,Zhang Mingyang,http://ufcstats.com/fighter-details/c21f26bbde777573,http://ufcstats.com/fighter-details/8a65fd9ba31fd3f7,http://ufcstats.com/fight-details/2eecf0c36192e40c,http://ufcstats.com/event-details/754968e325d6f60d
UFC Fight Night: Walker vs. Zhang,Brian Ortega vs. Aljamain Sterling,Brian Ortega,Aljamain Sterling,http://ufcstats.com/fighter-details/def8166ff24bd237,http://ufcstats.com/fighter-details/cb696ebfb6598724,http://ufcstats.com/fight-details/58080e8989927500,http://ufcstats.com/event-details/754968e325d6f60d
UFC Fight Night: Walker vs. Zhang,Sergei Pavlovich vs. Waldo Cortes Acosta,Sergei Pavlovich,Waldo Cortes Acosta,http://ufcstats.com/fighter-details/f14cf73e51b29254,http://ufcstats.com/fighter-details/fc08099550072fe4,http://ufcstats.com/fight-details/5538d15c4eeac3b3,http://ufcstats.com/event-details/754968e325d6f60d
UFC Fight Night: Walker vs. Zhang,Sumudaerji vs. Kevin Borjas,Sumudaerji,Kevin Borjas,http://ufcstats.com/fighter-details/3cf18e01cb6cbde3,http://ufcstats.com/fighter-details/34b96d52db1d26e6,http://ufcstats.com/fight-details/ce6bd165bef82bd7,http://ufcstats.com/event-details/754968e325d6f60d
UFC Fight Night: Walker vs. Zhang,Taiyilake Nueraji vs. Kiefer Crosbie,Taiyilake Nueraji,Kiefer Crosbie,http://ufcstats.com/fighter-details/7498b3ac79a3b948,http://ufcstats.com/fighter-details/4729c93ba705a3bf,http://ufcstats.com/fight-details/1452c20d964c0a63,http://ufcstats.com/event-details/754968e325d6f60d
UFC Fight Night: Walker vs. Zhang,Maheshate vs. Gauge Young,Maheshate,Gauge Young,http://ufcstats.com/fighter-details/8c1ca54b5089d199,http://ufcstats.com/fighter-details/b2a78df161bd67f9,http://ufcstats.com/fight-details/0b1460c666e66d39,http://ufcstats.com/event-details/754968e325d6f60d
UFC Fight Night: Walker vs. Zhang,Charles Johnson vs. Lone'er Kavanagh,Charles Johnson,Lone'er Kavanagh,http://ufcstats.com/fighter-details/814e5233e2acf2ee,http://ufcstats.com/fighter-details/bb2c3c3a466224af,http://ufcstats.com/fight-details/1ab1ed99a4bc5494,http://ufcstats.com/event-details/754968e325d6f60d
UFC Fight Night: Walker vs. Zhang,Rongzhu vs. Austin Hubbard,Rongzhu,Austin Hubbard,http://ufcstats.com/fighter-details/a13d755965a4ec9f,http://ufcstats.com/fighter-details/d2cd7a69cc55e7ed,http://ufcstats.com/fight-details/f55749e32ce5c6f3,http://ufcstats.com/event-details/754968e325d6f60d
UFC Fight Night: Walker vs. Zhang,Michel Pereira vs. Kyle Daukaus,Michel Pereira,Kyle Daukaus,http://ufcstats.com/fighter-details/595db60957de51d3,http://ufcstats.com/fighter-details/d6c0cdd7e467c440,http://ufcstats.com/fight-details/130e622d4d2aee3e,http://ufcstats.com/event-details/754968e325d6f60d
UFC Fight Night: Walker vs. Zhang,Yizha vs. Westin Wilson,Yizha,Westin Wilson,http://ufcstats.com/fighter-details/3f11fd1751fa83b1,http://ufcstats.com/fighter-details/7b3503352cd53abb,http://ufcstats.com/fight-details/f0b7caa90faf47e5,http://ufcstats.com/event-details/754968e325d6f60d
UFC Fight Night: Walker vs. Zhang,Xiao Long vs. SuYoung You,Xiao Long,SuYoung You,http://ufcstats.com/fighter-details/86bace9e4ad85542,http://ufcstats.com/fighter-details/a474aade8eb3a8f0,http://ufcstats.com/fight-details/2f6065fe0804d1d8,http://ufcstats.com/event-details/754968e325d6f60d
UFC Fight Night: Walker vs. Zhang,Uran Satybaldiev vs. Diyar Nurgozhay,Uran Satybaldiev,Diyar Nurgozhay,http://ufcstats.com/fighter-details/02f484417a6fa69d,http://ufcstats.com/fighter-details/709fadb644ee3f51,http://ufcstats.com/fight-details/7fc5f1dc2df84ac7,http://ufcstats.com/event-details/754968e325d6f60d
UFC - Road to UFC 4.6,Shi Ming vs. Bruna Brasil,Shi Ming,Bruna Brasil,http://ufcstats.com/fighter-details/d683f4870742b273,http://ufcstats.com/fighter-details/7138a15258dabf20,http://ufcstats.com/fight-details/abf5f4d6f777cf7b,http://ufcstats.com/event-details/8fbcd82bf7f352bf
UFC - Road to UFC 4.6,Nyamjargal Tumendemberel vs. Terrance Saeteurn,Nyamjargal Tumendemberel,Terrance Saeteurn,http://ufcstats.com/fighter-details/17cb6d8e8187f304,http://ufcstats.com/fighter-details/a78f7a9135eb6249,http://ufcstats.com/fight-details/16523b1bec3cd7b0,http://ufcstats.com/event-details/8fbcd82bf7f352bf
UFC 319: Du Plessis vs. Chimaev,Dricus Du Plessis vs. Khamzat Chimaev,Dricus Du Plessis,Khamzat Chimaev,http://ufcstats.com/fighter-details/0d7b51c9d2649a6e,http://ufcstats.com/fighter-details/767755fd74662dbf,http://ufcstats.com/fight-details/12cedec11b37ddc0,http://ufcstats.com/event-details/421ccfc6ddb17958
UFC 319: Du Plessis vs. Chimaev,Lerone Murphy vs. Aaron Pico,Lerone Murphy,Aaron Pico,http://ufcstats.com/fighter-details/396fe87b84ac2e1c,http://ufcstats.com/fighter-details/5537efc6e496dd84,http://ufcstats.com/fight-details/9fa6a029f7f8241c,http://ufcstats.com/event-details/421ccfc6ddb17958
UFC 319: Du Plessis vs. Chimaev,Geoff Neal vs. Carlos Prates,Geoff Neal,Carlos Prates,http://ufcstats.com/fighter-details/b997be68943010fc,http://ufcstats.com/fighter-details/7ee0fd831c0fe7c3,http://ufcstats.com/fight-details/42585ce706c086de,http://ufcstats.com/event-details/421ccfc6ddb17958
UFC 319: Du Plessis vs. Chimaev,Jared Cannonier vs. Michael Page,Jared Cannonier,Michael Page,http://ufcstats.com/fighter-details/13a0275fa13c4d26,http://ufcstats.com/fighter-details/a67d071163962af8,http://ufcstats.com/fight-details/9939d7073462e07e,http://ufcstats.com/event-details/421ccfc6ddb17958
UFC 319: Du Plessis vs. Chimaev,Tim Elliott vs. Kai Asakura,Tim Elliott,Kai Asakura,http://ufcstats.com/fighter-details/c96d9178c9ed9e62,http://ufcstats.com/fighter-details/d33da8a3d82bdb62,http://ufcstats.com/fight-details/82338ba457fbe87f,http://ufcstats.com/event-details/421ccfc6ddb17958
UFC 319: Du Plessis vs. Chimaev,Baisangur Susurkaev vs. Eric Nolan,Baisangur Susurkaev,Eric Nolan,http://ufcstats.com/fighter-details/d1feea7a4bdcd503,http://ufcstats.com/fighter-details/64b12fe31be7560c,http://ufcstats.com/fight-details/5efd13a12be06706,http://ufcstats.com/event-details/421ccfc6ddb17958
UFC 319: Du Plessis vs. Chimaev,Gerald Meerschaert vs. Michal Oleksiejczuk,Gerald Meerschaert,Michal Oleksiejczuk,http://ufcstats.com/fighter-details/6ac9bc2953c47345,http://ufcstats.com/fighter-details/0d65c432720accb9,http://ufcstats.com/fight-details/5b880d10b0ed7acc,http://ufcstats.com/event-details/421ccfc6ddb17958
UFC 319: Du Plessis vs. Chimaev,Jessica Andrade vs. Loopy Godinez,Jessica Andrade,Loopy Godinez,http://ufcstats.com/fighter-details/6a1901c62ab3870f,http://ufcstats.com/fighter-details/8e5d953bdb9ae5e7,http://ufcstats.com/fight-details/a2eafd9e1d5031b1,http://ufcstats.com/event-details/421ccfc6ddb17958
UFC 319: Du Plessis vs. Chimaev,Chase Hooper vs. Alexander Hernandez,Chase Hooper,Alexander Hernandez,http://ufcstats.com/fighter-details/971246648e162f0d,http://ufcstats.com/fighter-details/262a7d06203657e6,http://ufcstats.com/fight-details/1d8dc0fb5d47357f,http://ufcstats.com/event-details/421ccfc6ddb17958
UFC 319: Du Plessis vs. Chimaev,Edson Barboza vs. Drakkar Klose,Edson Barboza,Drakkar Klose,http://ufcstats.com/fighter-details/64a50dad704d1d49,http://ufcstats.com/fighter-details/7cbf7c78d3b34218,http://ufcstats.com/fight-details/bc63f1b2e52f603e,http://ufcstats.com/event-details/421ccfc6ddb17958
UFC 319: Du Plessis vs. Chimaev,Karine Silva vs. Dione Barbosa,Karine Silva,Dione Barbosa,http://ufcstats.com/fighter-details/9d62c2d8ee151f08,http://ufcstats.com/fighter-details/27b388f0aab49780,http://ufcstats.com/fight-details/88020d22cf905792,http://ufcstats.com/event-details/421ccfc6ddb17958
UFC 319: Du Plessis vs. Chimaev,Alibi Idiris vs. Joseph Morales,Alibi Idiris,Joseph Morales,http://ufcstats.com/fighter-details/30cad5a751adcb48,http://ufcstats.com/fighter-details/2fe9032955c2e013,http://ufcstats.com/fight-details/68c423c7119004f3,http://ufcstats.com/event-details/421ccfc6ddb17958
UFC Fight Night: Dolidze vs. Hernandez,Roman Dolidze vs. Anthony Hernandez,Roman Dolidze,Anthony Hernandez,http://ufcstats.com/fighter-details/327d5f279895110d,http://ufcstats.com/fighter-details/093e1f5bb73850be,http://ufcstats.com/fight-details/68fe62bac7fd8bb0,http://ufcstats.com/event-details/6cd3dfc54f01287f
UFC Fight Night: Dolidze vs. Hernandez,Steve Erceg vs. Ode Osbourne,Steve Erceg,Ode Osbourne,http://ufcstats.com/fighter-details/32ab52e5de93092d,http://ufcstats.com/fighter-details/6d68c1afe954f121,http://ufcstats.com/fight-details/37d58369782cb86b,http://ufcstats.com/event-details/6cd3dfc54f01287f
UFC Fight Night: Dolidze vs. Hernandez,Iasmin Lucindo vs. Angela Hill,Iasmin Lucindo,Angela Hill,http://ufcstats.com/fighter-details/abcf2cc6efc42031,http://ufcstats.com/fighter-details/f0feeb2192937424,http://ufcstats.com/fight-details/646c79a7ecd12e5f,http://ufcstats.com/event-details/6cd3dfc54f01287f
UFC Fight Night: Dolidze vs. Hernandez,Andre Fili vs. Christian Rodriguez,Andre Fili,Christian Rodriguez,http://ufcstats.com/fighter-details/8fd808923cffff82,http://ufcstats.com/fighter-details/5ec591b78349ba7e,http://ufcstats.com/fight-details/98d6771af9b0ebe5,http://ufcstats.com/event-details/6cd3dfc54f01287f
UFC Fight Night: Dolidze vs. Hernandez,Miles Johns vs. Jean Matsumoto,Miles Johns,Jean Matsumoto,http://ufcstats.com/fighter-details/46e0d677f91bacc0,http://ufcstats.com/fighter-details/ffd3224638c01b57,http://ufcstats.com/fight-details/ed5383b50ffcdded,http://ufcstats.com/event-details/6cd3dfc54f01287f
UFC Fight Night: Dolidze vs. Hernandez,Eryk Anders vs. Christian Leroy Duncan,Eryk Anders,Christian Leroy Duncan,http://ufcstats.com/fighter-details/cad24459b28592ca,http://ufcstats.com/fighter-details/a93f94c923c3a9cb,http://ufcstats.com/fight-details/75a84211f50c53f5,http://ufcstats.com/event-details/6cd3dfc54f01287f
UFC Fight Night: Dolidze vs. Hernandez,Julius Walker vs. Rafael Cerqueira,Julius Walker,Rafael Cerqueira,http://ufcstats.com/fighter-details/6add18754930182b,http://ufcstats.com/fighter-details/09a4447655fd4b7b,http://ufcstats.com/fight-details/3d6571790c21527c,http://ufcstats.com/event-details/6cd3dfc54f01287f
UFC Fight Night: Dolidze vs. Hernandez,Elijah Smith vs. Toshiomi Kazama,Elijah Smith,Toshiomi Kazama,http://ufcstats.com/fighter-details/7478b7f959ba61f5,http://ufcstats.com/fighter-details/148bb103cfbf123e,http://ufcstats.com/fight-details/ae7a8f19743e8154,http://ufcstats.com/event-details/6cd3dfc54f01287f
UFC Fight Night: Dolidze vs. Hernandez,Joselyne Edwards vs. Priscila Cachoeira,Joselyne Edwards,Priscila Cachoeira,http://ufcstats.com/fighter-details/f9ab66e67240db7b,http://ufcstats.com/fighter-details/b1e5bcaad32a3cac,http://ufcstats.com/fight-details/aef44145740741b3,http://ufcstats.com/event-details/6cd3dfc54f01287f
UFC Fight Night: Dolidze vs. Hernandez,Uros Medic vs. Gilbert Urbina,Uros Medic,Gilbert Urbina,http://ufcstats.com/fighter-details/681399317dbf4701,http://ufcstats.com/fighter-details/b12fb759e02378de,http://ufcstats.com/fight-details/7d923267c44dd93b,http://ufcstats.com/event-details/6cd3dfc54f01287f
UFC Fight Night: Dolidze vs. Hernandez,Gabriella Fernandes vs. Julija Stoliarenko,Gabriella Fernandes,Julija Stoliarenko,http://ufcstats.com/fighter-details/a6eb54ae17a551be,http://ufcstats.com/fighter-details/a78a87d8c2bbb1cb,http://ufcstats.com/fight-details/6ef50ed03b116b60,http://ufcstats.com/event-details/6cd3dfc54f01287f
UFC Fight Night: Dolidze vs. Hernandez,Cody Brundage vs. Eric McConico,Cody Brundage,Eric McConico,http://ufcstats.com/fighter-details/f14f644d41ade29f,http://ufcstats.com/fighter-details/9508cc6184cb2450,http://ufcstats.com/fight-details/857e8facd8ff7c36,http://ufcstats.com/event-details/6cd3dfc54f01287f
UFC Fight Night: Taira vs. Park,Tatsuro Taira vs. HyunSung Park,Tatsuro Taira,HyunSung Park,http://ufcstats.com/fighter-details/4461d7e47375a895,http://ufcstats.com/fighter-details/b671bdf981ad527d,http://ufcstats.com/fight-details/282c8c6c1ed82bfb,http://ufcstats.com/event-details/f2c934689243fe4e
UFC Fight Night: Taira vs. Park,Mateusz Rebecki vs. Chris Duncan,Mateusz Rebecki,Chris Duncan,http://ufcstats.com/fighter-details/849c5d9979df5357,http://ufcstats.com/fighter-details/fd406a32a6fb3a29,http://ufcstats.com/fight-details/426a69e343822ab3,http://ufcstats.com/event-details/f2c934689243fe4e
UFC Fight Night: Taira vs. Park,Elves Brener vs. Esteban Ribovics,Elves Brener,Esteban Ribovics,http://ufcstats.com/fighter-details/48a9a128784d53d1,http://ufcstats.com/fighter-details/323d4ca260dfa0ba,http://ufcstats.com/fight-details/878941394f9e3538,http://ufcstats.com/event-details/f2c934689243fe4e
UFC Fight Night: Taira vs. Park,Karol Rosa vs. Nora Cornolle,Karol Rosa,Nora Cornolle,http://ufcstats.com/fighter-details/351c4ec637380ad5,http://ufcstats.com/fighter-details/f2b3f4ef3f780168,http://ufcstats.com/fight-details/c62ed8a6002b5360,http://ufcstats.com/event-details/f2c934689243fe4e
UFC Fight Night: Taira vs. Park,Neil Magny vs. Elizeu Zaleski dos Santos,Neil Magny,Elizeu Zaleski dos Santos,http://ufcstats.com/fighter-details/84b3e7d38f2d2ec5,http://ufcstats.com/fighter-details/8adcbd525fab8d9b,http://ufcstats.com/fight-details/ac57250e3de89d5d,http://ufcstats.com/event-details/f2c934689243fe4e
UFC Fight Night: Taira vs. Park,Danny Silva vs. Kevin Vallejos,Danny Silva,Kevin Vallejos,http://ufcstats.com/fighter-details/d964a59c48381cb6,http://ufcstats.com/fighter-details/239d8e5359022f3b,http://ufcstats.com/fight-details/111e66eb922449e4,http://ufcstats.com/event-details/f2c934689243fe4e
UFC Fight Night: Taira vs. Park,Rinya Nakamura vs. Nathan Fletcher,Rinya Nakamura,Nathan Fletcher,http://ufcstats.com/fighter-details/d8c811df0386d5e8,http://ufcstats.com/fighter-details/a2d342ffc83913ed,http://ufcstats.com/fight-details/eeeffa7f514e0c0e,http://ufcstats.com/event-details/f2c934689243fe4e
UFC Fight Night: Taira vs. Park,Rodolfo Vieira vs. Tresean Gore,Rodolfo Vieira,Tresean Gore,http://ufcstats.com/fighter-details/260e9e0d4954aea6,http://ufcstats.com/fighter-details/147e70aa6cc48cfc,http://ufcstats.com/fight-details/45781930d64da456,http://ufcstats.com/event-details/f2c934689243fe4e
UFC Fight Night: Taira vs. Park,Nick Klein vs. Andrey Pulyaev,Nick Klein,Andrey Pulyaev,http://ufcstats.com/fighter-details/7eaa5e31c2dd86aa,http://ufcstats.com/fighter-details/22e07d3da1aa3475,http://ufcstats.com/fight-details/b3c695728e177fd4,http://ufcstats.com/event-details/f2c934689243fe4e
UFC Fight Night: Taira vs. Park,Austin Bashi vs. John Yannis,Austin Bashi,John Yannis,http://ufcstats.com/fighter-details/d3f89fa685bd8420,http://ufcstats.com/fighter-details/450bcab0968562c4,http://ufcstats.com/fight-details/07c2af68b6dbc4ec,http://ufcstats.com/event-details/f2c934689243fe4e
UFC Fight Night: Taira vs. Park,Rafael Estevam vs. Felipe Bunes,Rafael Estevam,Felipe Bunes,http://ufcstats.com/fighter-details/83455a9d17f57dae,http://ufcstats.com/fighter-details/53c10176e3bc7416,http://ufcstats.com/fight-details/b47db03affb279c3,http://ufcstats.com/event-details/f2c934689243fe4e
UFC Fight Night: Taira vs. Park,Piera Rodriguez vs. Ketlen Souza,Piera Rodriguez,Ketlen Souza,http://ufcstats.com/fighter-details/e375cb5caf4717b6,http://ufcstats.com/fighter-details/8bd4200561c77a62,http://ufcstats.com/fight-details/d98d6b2c13557a87,http://ufcstats.com/event-details/f2c934689243fe4e
UFC Fight Night: Whittaker vs. De Ridder,Robert Whittaker vs. Reinier de Ridder,Robert Whittaker,Reinier de Ridder,http://ufcstats.com/fighter-details/e1147d3d2dabe1ce,http://ufcstats.com/fighter-details/d549cefc7c54ab78,http://ufcstats.com/fight-details/6b8be0ee3e569ad2,http://ufcstats.com/event-details/28d8638ea0a71908
UFC Fight Night: Whittaker vs. De Ridder,Petr Yan vs. Marcus McGhee,Petr Yan,Marcus McGhee,http://ufcstats.com/fighter-details/d661ce4da776fc20,http://ufcstats.com/fighter-details/c0ac37a4a1133da9,http://ufcstats.com/fight-details/d4d4ee045b0ca695,http://ufcstats.com/event-details/28d8638ea0a71908
UFC Fight Night: Whittaker vs. De Ridder,Shara Magomedov vs. Marc-Andre Barriault,Shara Magomedov,Marc-Andre Barriault,http://ufcstats.com/fighter-details/06734ca9d88dec3a,http://ufcstats.com/fighter-details/8e9eb3fc86db0f7d,http://ufcstats.com/fight-details/582d66ce97309e29,http://ufcstats.com/event-details/28d8638ea0a71908
